,LONGITUDE,TIME,LOCATION,CRIME,LATITUDE
23466,-76.98641536,midnight,2500 - 2599 block of 14th street ne,homicide,38.923256027
23467,-77.0288607648,evening,1200 - 1299 block of s street nw,theft/other,38.9140827746
23468,-76.9256278248,evening,5100 - 5199 block of sheriff road ne,theft f/auto,38.9036400127
23469,-77.0319575524,evening,1000 - 1099 block of 14th street nw,theft/other,38.9031278211
23470,-76.9417544193,evening,4200 - 4299 block of hildreth street se,theft f/auto,38.878065381
23471,-76.9973541389,day,600 - 718 block of chesapeake street se,theft/other,38.8292026565
23472,-77.0326074916,midnight,1400 - 1425 block of r street nw,robbery,38.9126044218
23473,-76.9858310912,evening,1300 - 1399 block of trinidad avenue ne,robbery,38.9038249759
23474,-77.0416855801,midnight,1100 - 1199 block of 18th street nw,robbery,38.9046990549
23475,-76.9852133552,midnight,1400 - 1401 block of potomac avenue se,homicide,38.8805742938
23476,-77.0219165566,evening,700 - 799 block of 7th street nw,theft/other,38.8991297051
23477,-76.9971570051,day,500 - 799 block of rhode island avenue ne,burglary,38.9209329952
23478,-76.9658374528,midnight,2800 - 2999 block of alabama avenue se,theft/other,38.8603125815
23479,-77.0429532621,day,1828 - 1899 block of harvard street nw,assault w/dangerous weapon,38.9277956908
23480,-77.0199009696,day,1600 - 1699 block of 6th street nw,theft/other,38.9118595847
23481,-77.0364984941,evening,2480 - 2599 block of 16th street nw,theft/other,38.9229898757
23482,-77.0758327493,evening,5600 - 5628 block of connecticut avenue nw,robbery,38.9653369469
23483,-77.0384975812,evening,1400 - 1499 block of 17th street nw,theft/other,38.9091614431
23484,-76.9984565266,evening,3301 - 3699 block of 6th street se,motor vehicle theft,38.8397130247
23485,-77.0429521069,day,1800 - 1999 block of ingleside terrace nw,theft/other,38.9350678275
23486,-77.0219186944,day,1600 - 1623 block of 7th street nw,theft/other,38.9117150902
23487,-77.0126313162,day,100 - 199 block of kennedy street nw,theft/other,38.9565875344
23488,-77.0926170587,evening,4752 - 4804 block of dexter street nw,theft f/auto,38.9244196641
23489,-77.0275849849,day,1100 - 1199 block of pennsylvania avenue nw,theft f/auto,38.8948772772
23490,-77.0014099257,evening,300 - 399 block of n street ne,theft f/auto,38.9072354869
23491,-76.9348835673,evening,1200 - 1299 block of 45th place se,theft/other,38.8756929905
23492,-77.0364897223,day,2400 - 2479 block of 16th street nw,motor vehicle theft,38.9218481636
23493,-77.0017386106,day,5200 - 5499 block of 3rd street ne,theft/other,38.9538300531
23494,-77.0619584644,day,4000 - 4099 block of connecticut avenue nw,motor vehicle theft,38.9414936538
23495,-76.9989737304,evening,500 - 599 block of v street ne,robbery,38.9181040505
23496,-76.9368700573,evening,4421 - 4499 block of alabama avenue se,motor vehicle theft,38.8757026428
23497,-76.9200066612,evening,5500 - 5599 block of jay street ne,theft/other,38.8992852614
23498,-77.007494085,day,1 - 99 block of n street ne,theft f/auto,38.9072307509
23499,-77.0554972872,day,3000 - 3199 block of connecticut avenue nw,theft/other,38.9303602085
23500,-77.0090621296,evening,1200 - 1499 block of north capitol street,motor vehicle theft,38.9076360154
23501,-76.9902089707,midnight,3300 - 3399 block of 12th street se,robbery,38.8421899477
23502,-77.0096893355,day,5405 - 5499 block of new hampshire avenue nw,theft f/auto,38.9560501119
23503,-77.0327302639,evening,3600 - 3699 block of 14th street nw,theft/other,38.9366709208
23504,-76.9814870792,evening,1600 - 1699 block of d street ne,motor vehicle theft,38.8947709668
23505,-76.9732778229,day,2300 block of 4th street ne,motor vehicle theft,38.8995348016
23506,-76.9374979742,day,4400 - 4499 block of falls terrace se,theft/other,38.8824592759
23507,-77.0380015594,midnight,3140 - 3172 block of mount pleasant street nw,theft/other,38.9303401818
23508,-77.0097143627,evening,2 - 153 block of galveston place sw,assault w/dangerous weapon,38.8243867133
23509,-77.025067763,midnight,900 - 999 block of t street nw,robbery,38.9155700251
23510,-77.0089972649,day,3900 - 3999 block of martin luther king jr avenue sw,theft/other,38.8325609582
23511,-76.9992856576,midnight,500 - 599 block of regent place ne,motor vehicle theft,38.9285719008
23512,-76.9775891158,midnight,1800 - 1899 block of rosedale street ne,theft f/auto,38.8969430116
23513,-76.9759593294,day,1700 - 1758 block of bladensburg road ne,motor vehicle theft,38.913020882
23514,-77.0288619423,midnight,1200 - 1299 block of u street nw,theft f/auto,38.916992466
23515,-77.0005879288,midnight,4th street ne and g street ne,robbery,38.8989072711
23516,-76.9897348272,evening,2400 - 2699 block of pomeroy road se,robbery,38.855198091
23517,-76.9995158382,midnight,500 - 599 block of 5th street ne,robbery,38.8967182397
23518,-76.9730984838,midnight,1900 - 1999 block of bladensburg road ne,theft/other,38.9165515256
23519,-77.0181854042,day,4th street nw and college street nw,motor vehicle theft,38.9213546457
23520,-76.9958756566,day,2696 - 2699 block of martin luther king jr avenue se,assault w/dangerous weapon,38.8524418898
23521,-77.0177922477,day,2100 - 2199 block of 4th street nw,theft f/auto,38.9188724621
23522,-77.0328098474,day,1400 - 1499 block of i street nw,theft/other,38.9013259138
23523,-77.0278223299,day,1200  - 1299 block of upshur street nw,theft/other,38.9418646625
23524,-76.9761048208,day,1800 - 2099 block of savannah place se,theft/other,38.8494166901
23525,-77.0074564373,evening,1000 - 1099 block of half street se,motor vehicle theft,38.8779625583
23526,-77.0160377185,midnight,1400 - 1425 block of new jersey avenue nw,robbery,38.9089054428
23527,-77.0380296368,day,17th street nw and shepherd street nw,motor vehicle theft,38.9397358306
23528,-77.0363362213,midnight,8000  - 8023 block of 16th street nw,motor vehicle theft,38.989263723
23529,-77.0296228383,midnight,1914 - 1999 block of 13th street nw,theft/other,38.9166409507
23530,-76.9708860793,midnight,2400 - 2499 block of ainger place se,theft/other,38.8563299741
23531,-77.0078481103,evening,16 - 49 block of m street se,theft/other,38.8764671392
23532,-76.9961757281,evening,7th street ne and irving street ne,robbery,38.9284121232
23533,-77.0355368173,day,1500 - 1599 block of q street nw,theft f/auto,38.9111260197
23534,-77.0025500075,evening,201 - 299 block of m street ne,theft/other,38.9056459446
23535,-77.0330876448,day,l street nw and vermont avenue nw,motor vehicle theft,38.9037310662
23536,-76.9908927027,day,1100 - 1199 block of h street ne,theft/other,38.900195113
23537,-77.0380015594,evening,3140 - 3172 block of mount pleasant street nw,theft/other,38.9303401818
23538,-77.026511007,day,1000 - 1099 block of florida avenue nw,theft f/auto,38.9206954458
23539,-76.9676472142,midnight,2600 - 2845 block of alabama avenue se,sex abuse,38.8594730617
23540,-76.9257841188,day,119 - 199 block of 53rd street se,sex abuse,38.8863890846
23541,-77.0280813651,midnight,1900 - 1999 block of 12th street nw,robbery,38.9162852319
23542,-77.0063880126,midnight,33 - 119 block of t street ne,motor vehicle theft,38.915563531
23543,-76.9766528663,evening,1912 - 1999 block of naylor road se,theft/other,38.8725464156
23544,-77.0090509008,day,1500 - 1522 block of north capitol street,theft/other,38.9100052108
23545,-77.0340306829,day,2500 - 2599 block of university place nw,theft f/auto,38.9230266536
23546,-77.007360588,midnight,5200 - 5399 block of rock creek church road ne,motor vehicle theft,38.9542811485
23547,-76.9528994141,day,2400 - 2499 block of market street ne,burglary,38.9198458716
23548,-76.9973044524,day,600 - 699 block of l street ne,theft/other,38.9037277932
23549,-76.9736240861,day,2100 - 2299 block of benning road ne,robbery,38.8983998268
23550,-76.9549446976,midnight,3500 - 3599 block of a street se,assault w/dangerous weapon,38.8887848833
23551,-76.9426118508,day,2 - 199 block of 42nd street ne,robbery,38.8913953319
23552,-77.0057236483,midnight,4300 - 4331 block of 1st street se,assault w/dangerous weapon,38.8269208815
23553,-77.0273832155,day,7800 - 7899 block of eastern avenue nw,motor vehicle theft,38.9851659857
23554,-76.9942097069,day,3900 - 3999 block of 9th street ne,motor vehicle theft,38.9386879033
23555,-76.9865123676,midnight,600 - 699 block of elliott street ne,theft f/auto,38.898131775
23556,-77.0280905296,midnight,2200 - 2299 block of 12th street nw,theft f/auto,38.9199383775
23557,-76.9717351138,day,2400 - 2499 block of douglas street ne,motor vehicle theft,38.9234335649
23558,-76.9870721369,day,1343 - 1399 block of valley place se,motor vehicle theft,38.8626477919
23559,-77.0230784749,midnight,2921 - 2999 block of georgia avenue nw,motor vehicle theft,38.9280106586
23560,-76.9675340373,day,2721 - 2899 block of good hope road se,theft/other,38.8600550644
23561,-76.9973139237,midnight,600 - 699 block of h street ne,motor vehicle theft,38.9001954371
23562,-77.0423674219,day,2400 - 2499 block of 18th street nw,burglary,38.9216186302
23563,-77.0380015594,midnight,3140 - 3172 block of mount pleasant street nw,burglary,38.9303401818
23564,-77.0035164846,evening,1300 - 1399 block of 2nd street ne,theft/other,38.9078254892
23565,-77.0083921944,day,1 - 99 block of massachusetts avenue ne,motor vehicle theft,38.8971953825
23566,-77.0181485809,day,422 - 499 block of r street nw,theft f/auto,38.9125985538
23567,-76.9674457024,evening,2800 - 2999 block of channing street ne,theft f/auto,38.9223694668
23568,-76.9995618766,evening,1250 - 1299 block of 4th street ne,robbery,38.9084741421
23569,-76.9496256975,evening,3905 - 3999 block of minnesota avenue ne,assault w/dangerous weapon,38.8944733045
23570,-77.0270475808,midnight,1200 - 1299 block of 11th street nw,assault w/dangerous weapon,38.9064351259
23571,-77.042576988,evening,1800 - 1899 block of m street nw,theft/other,38.9056467723
23572,-76.9959218395,day,2698 - 2701 block of martin luther king jr avenue se,theft/other,38.8506762385
23573,-77.0143330525,day,100  - 199 block of carroll street nw,theft/other,38.974837325
23574,-77.0084069421,day,1 - 99 block of evarts street ne,theft/other,38.9245176789
23575,-77.0163757098,midnight,300 - 399 block of g street sw,theft/other,38.8812893478
23576,-77.0013139566,day,300 - 399 block of c street se,theft/other,38.8860252954
23577,-77.017101544,day,300  - 399 block of van buren street nw,burglary,38.9699184569
23578,-77.0060928896,midnight,2 - 99 block of forrester street se,robbery,38.8251229447
23579,-77.0452216287,midnight,20th street nw and virginia avenue nw,theft/other,38.8945204547
23580,-77.0046927299,midnight,1600 - 1626 block of eckington place ne,theft f/auto,38.911482835
23581,-76.9911175566,day,3600 - 3699 block of 12th street ne,theft/other,38.9340213208
23582,-77.0441713962,midnight,1900 - 1999 block of q street nw,robbery,38.9111232547
23583,-77.0144117018,evening,200 - 299 block of n street nw,robbery,38.9072301024
23584,-76.9984565266,evening,3301 - 3699 block of 6th street se,robbery,38.8397130247
23585,-77.03508717,midnight,1414  - 1599 block of spring road nw,homicide,38.9374216191
23586,-76.9814991843,day,3715 - 3999 block of 17th street ne,motor vehicle theft,38.936993023
23587,-77.0604060049,day,3700 - 3899 block of connecticut avenue nw,theft/other,38.9387985544
23588,-77.0062923183,evening,56 - 99 block of m street se,motor vehicle theft,38.8764762417
23589,-77.0954060605,evening,4812 - 4859 block of macarthur boulevard nw,theft/other,38.9162814571
23590,-77.0070594192,evening,4400 - 4499 block of south capitol street,theft/other,38.8255965632
23591,-77.0355514982,day,1500 - 1599 block of m street nw,robbery,38.9056502924
23592,-77.022953306,evening,700 - 899 block of k street nw,theft/other,38.9020939764
23593,-77.0134678114,day,104 - 199 block of rhode island avenue nw,theft/other,38.9152656545
23594,-77.0473467599,evening,2100 - 2199 block of e street nw,theft/other,38.8960181546
23595,-77.0239725818,day,1900 - 1999 block of 9th street nw,theft f/auto,38.9162729049
23596,-77.0253468884,midnight,2300 - 2599 block of sherman avenue nw,assault w/dangerous weapon,38.9222901774
23597,-76.9767058187,midnight,1902 - 1999 block of bruce place se,assault w/dangerous weapon,38.8515387954
23598,-77.0175629478,midnight,1200 - 1299 block of 4th street sw,robbery,38.8755562342
23599,-77.0402698148,day,2500 - 2599 block of ontario road nw,burglary,38.9236732693
23600,-76.9853843213,evening,1200 - 1299 block of southern avenue se,theft/other,38.8336314126
23601,-77.0190995488,day,7000  - 7098 block of spring place nw,motor vehicle theft,38.9761518452
23602,-77.0413666724,midnight,1200 - 1219 block of connecticut avenue nw,theft/other,38.9060615912
23603,-76.9651340569,day,2300 - 3699 block of new york avenue ne,motor vehicle theft,38.9171372142
23604,-77.0274286918,day,6400  - 6489 block of georgia avenue nw,theft f/auto,38.9680788094
23605,-76.9344842896,day,4600 - 4699 block of a street se,motor vehicle theft,38.8885202666
23606,-76.9675432572,day,2721 - 2899 block of good hope road se,theft/other,38.8600495718
23607,-76.994363652,day,800 - 899 block of north carolina avenue se,theft f/auto,38.8881241191
23608,-77.0616488233,evening,4500 - 4599 block of 30th street nw,theft f/auto,38.9487790878
23609,-77.0090530223,day,1200 - 1499 block of north capitol street,assault w/dangerous weapon,38.9076427724
23610,-76.9908769839,evening,1100 - 1199 block of savannah street se,motor vehicle theft,38.8428205931
23611,-77.0641970879,day,1417 - 1510 block of wisconsin avenue nw,burglary,38.9090060154
23612,-77.0140710307,evening,200 - 299 block of i street sw,theft/other,38.8792864526
23613,-76.9889782095,evening,southern avenue se and 9th street se,robbery,38.8308121588
23614,-77.0190531555,day,7000  - 7099 block of blair road nw,theft f/auto,38.9752870628
23615,-76.94765293,day,4000 - 4121 block of minnesota avenue ne,theft f/auto,38.8966524619
23616,-77.0348600541,evening,6400  - 6499 block of luzon avenue nw,motor vehicle theft,38.9683110445
23617,-77.0408811202,evening,1737 - 1776 block of columbia road nw,theft/other,38.9238622318
23618,-77.0843190603,evening,3014 - 3099 block of new mexico avenue nw,theft f/auto,38.9308204093
23619,-76.9903135821,evening,1000 - 1249 block of brentwood road ne,theft/other,38.9201485438
23620,-77.001313905,midnight,300 - 399 block of e street se,motor vehicle theft,38.8832236883
23621,-76.9868844318,evening,1309 - 1397 block of pennsylvania avenue se,motor vehicle theft,38.8808807786
23622,-77.0044732923,day,100 - 208 block of m street ne,theft f/auto,38.905636428
23623,-77.021809052,midnight,600  - 699 block of tewkesbury place nw,theft/other,38.9679268524
23624,-77.023892702,day,2030 - 2199 block of 9th street nw,theft/other,38.9187682286
23625,-77.0265138574,evening,1000 - 1099 block of f street nw,theft/other,38.8973458172
23626,-77.0446884847,day,1307 - 1399 block of new hampshire avenue nw,theft f/auto,38.9083124548
23627,-77.0441795335,midnight,1900 - 1999 block of m street nw,motor vehicle theft,38.9056461773
23628,-77.019377418,evening,500 - 599 block of indiana avenue nw,theft/other,38.8945726425
23629,-76.994958874,evening,4700 - 4799 block of 8th street ne,theft f/auto,38.9467773798
23630,-77.0250345369,day,944 - 967 block of florida avenue nw,robbery,38.9194616308
23631,-76.946975256,midnight,300 - 499 block of 40th street ne,robbery,38.8933460852
